tasa de bonos cero cupón a 1 año 
0.0845236911160238
0.0812623137974889
0.0798823657836985
0.0784699992698444
0.0755434503634853
0.0781429025897605
0.0779533231584903
0.0777539764299723
0.0773904670467686
0.0770900549624502
0.0778610222709936
0.0773767460145723
0.0764013414530975
0.0773030469715711
0.0771526740367557
0.0762615997788728
0.0752035988300929
0.0741532226632342
0.0745705665221866
0.0751040300537887
0.0746461267861804
0.0732336049672095
0.0703690917157546
0.0713700735248342
0.0706475904656625
0.0703723941419599
0.070651137918344
0.0707486552514519
0.071415212493003
0.0717808605622712
0.0710746586640758
0.0705637903113493
0.0710316410459788
0.0709704249019531
0.0711363365978579
0.0710911226404839
0.0707155166773579
0.063692332026182
0.0605586639816341
0.0585374471645203
0.0621694686426236
0.0637798191523676
0.0624985724482651
0.0632184731874393
0.0628666961240934
0.0629571803095127
0.0618625326605343
0.0557808036906162
0.0561982828058321
0.0593253027944063
0.0602879827183163
0.0612318431247506
0.0611394991412421
0.0612946016061602
0.0616280152043829
0.0614696528718838
0.0608567381197178
0.0606857733860039
0.060964906806559
0.0604131232457188
0.0600905222684071
0.0609239342543896
0.0622973985374277
0.0622057422900263
0.0624235427340277
0.0624095764461017
0.0623168076173994
0.0629484157870232
0.0631895820326592
0.0645240676492616
0.0709684284974903
0.0731716856095592
0.0816750372092548
0.0806954435557629
0.0799762760024278
0.0807377732160044
0.0837216554051265
0.0836312482284022
0.0834460200322148
0.0838119782477937
0.0856468149548713
0.0835338519599061
0.0799800661156432
0.0784151659675039
0.0790846185834976
0.0821664026059029
0.0833200015394164
0.082228392989842
0.0803125506572444
0.080399056426868
0.0821930286487335
0.0822038836134802
0.0810368537604753
0.0800916612804595
0.0805526311623124
0.0809710216815134
0.0796844686961728
0.0789924092023028
0.0788757301696265
0.0796497073510192
0.0792823762020393
0.0791317708796804
0.078990885686566
0.0793337202260829
0.0793246625167663
0.0805369819121589
0.0819108541005834
0.0816555727101499
0.0837758517557787
0.0838543989393858
0.0861401629194903
0.0857249846386377
0.0872681047617944
0.0894960075028347
0.0884288674101016
0.0877699566559363
0.0882346503008523
0.0878257004230758
0.0884302618425077
0.0894924337773594
0.0909007402373943
0.0918838607000409
0.0915564000571397
0.091750623050215
0.0922580910118289
0.0923380136675737
0.0915371202746791
0.0918970970123146
0.0913542359426034
0.0943765989171229
0.094840458766048
0.0958981834957468
0.0955862532605805
0.0953333994102265
0.0964521207300962
0.0952315470464531
0.0968538746712913
0.0989718185031803
0.0987685212270391
0.0983347451204816
0.0984663862824122
0.0972349501818995
0.0964207581293071
0.0958132471621598
0.095383285291237
0.0959770110500138
0.0963777358837983
0.0957270198895723
0.0960461874037094
0.0949300385065086
0.0937120357163398
0.0949870934287983
0.0946728807191023
0.0953854582897719
0.0963718208055858
0.0987072124531875
0.097233012683397
0.0997879414680737
0.100405992961549
0.101754562416438
0.101592216147524
0.102944117432782
0.103521595123532
0.103781752073348
0.105131667852945
0.107528420754467
0.107322413846984
0.107378546111429
0.106759775148489
0.105481691734467
0.104856396158033
0.103886698286985
0.104267457770227
0.103663545291252
0.105291913307215
0.106126681361877
0.107196383598061
0.106760952108814
0.108737946837274
